Timestamp,Listing Name,Listing Price,Sold,Seen,Review Score,Review Count,Store Name,Store Area,URL
1591707726,VGA EVGA GEFORCE GTX 1660 SUPER SC ULTRA GAMING 06G-P4-1068-KR,3950000,10,990,50,6,santikacomp,Bandung,https://www.tokopedia.com/santikacomp/vga-evga-geforce-gtx-1660-super-sc-ultra-gaming-06g-p4-1068-kr?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D6_catid%3D3951_bmexp%3D0&whid=0
1591707728,VGA MSI Geforce GTX 1660 SUPER 6GB DDR6 - Ventus XS OC,4107000,63,16190,48,25,Enter Komputer Official,Jakarta Pusat,https://www.tokopedia.com/enterkomputer/vga-msi-geforce-gtx-1660-super-6gb-ddr6-ventus-xs-oc?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D7_catid%3D3951_bmexp%3D0&whid=0
1591707731,MSI GTX 1660 SUPER VENTUS XS OC 6GB GDDR6,3990000,3,782,50,2,Yoestore,Jakarta Pusat,https://www.tokopedia.com/yoestore/msi-gtx-1660-super-ventus-xs-oc-6gb-gddr6?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D8_catid%3D3951_bmexp%3D0&whid=0
1591707733,MSI Geforce GTX 1660 SUPER 6GB GDDR6 - Ventus XS 6G OC,4272000,35,4617,50,16,COC Komputer,Jakarta Pusat,https://www.tokopedia.com/cockomputer/msi-geforce-gtx-1660-super-6gb-gddr6-ventus-xs-6g-oc?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D9_catid%3D3951_bmexp%3D0&whid=0
1591707735,Zotac GTX 1660 SUPER AMP 6GB DDR6,3985000,8,5420,50,4,toko expert komputer,Jakarta Pusat,https://www.tokopedia.com/tokoexpert/zotac-gtx-1660-super-amp-6gb-ddr6?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D10_catid%3D3951_bmexp%3D0&whid=0
1591707737,VGA MSI - GEFORCE GTX 1660 SUPER VENTUS XS OC/ GTX1660 SUPER 6GB GDDR6,3990000,12,2821,48,5,Nano Komputer,Jakarta Pusat,https://www.tokopedia.com/nanokomputer/vga-msi-geforce-gtx-1660-super-ventus-xs-oc-gtx1660-super-6gb-gddr6?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D11_catid%3D3951_bmexp%3D0&whid=0
1591707739,Zotac GTX 1660 SUPER 6GB GDDR6,3615000,3,3741,50,1,toko expert komputer,Jakarta Pusat,https://www.tokopedia.com/tokoexpert/zotac-gtx-1660-super-6gb-gddr6?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D12_catid%3D3951_bmexp%3D0&whid=0
1591707742,Gigabyte VGA GeForce® GTX 1660 SUPER™ OC 6G GV-N166SOC-6GD,4520000,6,941,43,3,Gigabyte Component,Jakarta Pusat,https://www.tokopedia.com/gigabyteofficial/gigabyte-vga-geforce-gtx-1660-super-oc-6g-gv-n166soc-6gd?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D13_catid%3D3951_bmexp%3D0&whid=0
1591707744,MSI GeForce GTX 1660 SUPER GAMING X 6GB GDDR6 192-bit,4549000,10,1694,50,6,J&J online,Jakarta Pusat,https://www.tokopedia.com/jnj77/msi-geforce-gtx-1660-super-gaming-x-6gb-gddr6-192-bit?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D14_catid%3D3951_bmexp%3D0&whid=0
1591707747,MSI GTX 1660 SUPER VENTUS XS OC 6GB GDDR6,3999000,21,3462,50,9,toko expert komputer,Jakarta Pusat,https://www.tokopedia.com/tokoexpert/msi-gtx-1660-super-ventus-xs-oc-6gb-gddr6?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D15_catid%3D3951_bmexp%3D0&whid=0
1591707749,MSI GeForce GTX 1660 Super VENTUS XS OC,4265000,16,3057,50,7,NVIDIA GEFORCE,Jakarta Utara,https://www.tokopedia.com/nvidiageforce/msi-geforce-gtx-1660-super-ventus-xs-oc?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D16_catid%3D3951_bmexp%3D0&whid=0
1591707751,MSI Geforce GTX 1660 Super Ventus XS OC,3990000,10,1339,50,6,Win Computer,Surabaya,https://www.tokopedia.com/wincomputer/msi-geforce-gtx-1660-super-ventus-xs-oc?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D17_catid%3D3951_bmexp%3D0&whid=0
1591707754,VGA MSI NVidia GeForce GTX 1660 SUPER Ventus XS 6GB OC GDDR6,3990000,9,2627,50,5,GASOL,Malang,https://www.tokopedia.com/gasol/vga-msi-nvidia-geforce-gtx-1660-super-ventus-xs-6gb-oc-gddr6?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D18_catid%3D3951_bmexp%3D0&whid=0
1591707756,Colorful GeForce GTX 1660 SUPER 6GB NB 6G-V,3740000,3,701,50,1,Persada Computer,Bandung,https://www.tokopedia.com/persadacomputer/colorful-geforce-gtx-1660-super-6gb-nb-6g-v?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D19_catid%3D3951_bmexp%3D0&whid=0
1591707758,INNO3D GTX 1660 SUPER TWIN X2 6GB GDDR6,3655000,3,1765,0,0,toko expert komputer,Jakarta Pusat,https://www.tokopedia.com/tokoexpert/inno3d-gtx-1660-super-twin-x2-6gb-gddr6?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D20_catid%3D3951_bmexp%3D0&whid=0
1591707760,MSI GeForce GTX 1660 Super GAMING X,4770000,28,5873,48,16,NVIDIA GEFORCE,Jakarta Utara,https://www.tokopedia.com/nvidiageforce/msi-geforce-gtx-1660-super-gaming-x?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D21_catid%3D3951_bmexp%3D0&whid=0
1591707762,GALAX Geforce GTX 1660 SUPER 6GB DDR6 (1-Click OC),3750000,22,5285,50,8,COC Komputer,Jakarta Pusat,https://www.tokopedia.com/cockomputer/galax-geforce-gtx-1660-super-6gb-ddr6-1-click-oc?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D22_catid%3D3951_bmexp%3D0&whid=0
1591707765,VGA MSI NVidia GeForce GTX 1660 SUPER Gaming X 6GB GDDR6,4475000,8,2836,50,5,GASOL,Malang,https://www.tokopedia.com/gasol/vga-msi-nvidia-geforce-gtx-1660-super-gaming-x-6gb-gddr6?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D23_catid%3D3951_bmexp%3D0&whid=0
1591707767,INNO3D Geforce GTX 1660 SUPER TWIN X2 6GB GDDR6 192 BIT,3700000,3,969,50,3,Lezz Computech,Jakarta Utara,https://www.tokopedia.com/lezzcom/inno3d-geforce-gtx-1660-super-twin-x2-6gb-gddr6-192-bit?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D24_catid%3D3951_bmexp%3D0&whid=0
1591707769,Galax Geforce GTX 1660 SUPER 6GB DDR5 (1-Click-OC),3749900,13,1625,50,7,Win Computer,Surabaya,https://www.tokopedia.com/wincomputer/galax-geforce-gtx-1660-super-6gb-ddr5-1-click-oc?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D25_catid%3D3951_bmexp%3D0&whid=0
1591707771,MSI Geforce GTX 1660 SUPER 6GB DDR6 - Gaming X,4781000,9,1452,50,2,COC Komputer,Jakarta Pusat,https://www.tokopedia.com/cockomputer/msi-geforce-gtx-1660-super-6gb-ddr6-gaming-x?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D26_catid%3D3951_bmexp%3D0&whid=0
1591707774,MSI Geforce GTX 1660 SUPER 6GB GDDR6 - Ventus XS 6G OC,3999000,12,873,50,4,distributorkomputer,Jakarta Pusat,https://www.tokopedia.com/distributorpc/msi-geforce-gtx-1660-super-6gb-gddr6-ventus-xs-6g-oc?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D27_catid%3D3951_bmexp%3D0&whid=0
1591707776,VGA MSI GTX 1660 SUPER VENTUS XS/ VGA MSI GTX 1660 6GB SUPER VENTUS XS,4060000,3,618,50,1,Blessing Computer Bali,Denpasar,https://www.tokopedia.com/blessingcombali/vga-msi-gtx-1660-super-ventus-xs-vga-msi-gtx-1660-6gb-super-ventus-xs?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D28_catid%3D3951_bmexp%3D0&whid=0
1591707778,EVGA GTX 1660 SUPER SC ULTRA GAMING 6GB GDDR6 06G-P4-1068-KR BACKPLATE,4070000,13,1587,50,11,JzL's,Jakarta Utara,https://www.tokopedia.com/jzls/evga-gtx-1660-super-sc-ultra-gaming-6gb-gddr6-06g-p4-1068-kr-backplate?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D29_catid%3D3951_bmexp%3D0&whid=0
1591707780,GALAX Geforce GTX 1660 SUPER 6GB DDR6 (1-Click OC),4100000,8,1362,50,5,ASCARYACOMP,Bandung,https://www.tokopedia.com/ascaryacomp/galax-geforce-gtx-1660-super-6gb-ddr6-1-click-oc?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D1660+Super_bmexp%3D0_po%3D30_catid%3D3951_bmexp%3D0&whid=0
