Timestamp,Listing Name,Listing Price,Sold,Seen,Review Score,Review Count,Store Name,Store Area,URL
1591708171,Gigabyte GeForce RTX 2080 SUPER 8GB DDR6 Gaming OC,14195000,7,3813,50,3,COC Komputer,Jakarta Pusat,https://www.tokopedia.com/cockomputer/gigabyte-geforce-rtx-2080-super-8gb-ddr6-gaming-oc?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D10_catid%3D3951_bmexp%3D0&whid=0
1591708173,Gigabyte GeForce RTX 2080 SUPER 8GB DDR6 Aorus,15530000,3,2670,50,3,COC Komputer,Jakarta Pusat,https://www.tokopedia.com/cockomputer/gigabyte-geforce-rtx-2080-super-8gb-ddr6-aorus?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D11_catid%3D3951_bmexp%3D0&whid=0
1591708175,Zotac GeForce RTX 2080 SUPER 8GB DDR6 AMP,12525000,3,711,40,2,distributorkomputer,Jakarta Pusat,https://www.tokopedia.com/distributorpc/zotac-geforce-rtx-2080-super-8gb-ddr6-amp?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D12_catid%3D3951_bmexp%3D0&whid=0
1591708177,Gigabyte GeForce RTX 2080 SUPER 8GB DDR6 Gaming OC,14136000,4,2758,50,3,Enter Komputer Official,Jakarta Pusat,https://www.tokopedia.com/enterkomputer/gigabyte-geforce-rtx-2080-super-8gb-ddr6-gaming-oc?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D13_catid%3D3951_bmexp%3D0&whid=0
1591708180,Zotac GeForce RTX 2080 SUPER 8GB DDR6 AMP,12710000,2,872,50,2,COC Komputer,Jakarta Pusat,https://www.tokopedia.com/cockomputer/zotac-geforce-rtx-2080-super-8gb-ddr6-amp?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D14_catid%3D3951_bmexp%3D0&whid=0
1591708182,ASUS ROG Strix GeForce RTX 2080 SUPER Advanced edition 8GB GDDR6,15799000,3,1752,50,2,J&J online,Jakarta Pusat,https://www.tokopedia.com/jnj77/asus-rog-strix-geforce-rtx-2080-super-advanced-edition-8gb-gddr6?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D15_catid%3D3951_bmexp%3D0&whid=0
1591708184,MSI 8GB GeForce RTX 2080 SUPER GAMING X TRIO,15464000,3,539,50,1,IT-SHOP-ONLINE,Surabaya,https://www.tokopedia.com/it-shoponline/msi-8gb-geforce-rtx-2080-super-gaming-x-trio?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D16_catid%3D3951_bmexp%3D0&whid=0
1591708186,VGA Asus GeForce RTX 2080 SUPER 8GB DDR6 - Dual EVO OC,13391000,0,1836,0,0,Enter Komputer Official,Jakarta Pusat,https://www.tokopedia.com/enterkomputer/vga-asus-geforce-rtx-2080-super-8gb-ddr6-dual-evo-oc?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D17_catid%3D3951_bmexp%3D0&whid=0
1591708188,VGA Zotac GeForce RTX 2080 SUPER 8GB DDR6 AMP,12838000,1,2709,50,1,Enter Komputer Official,Jakarta Pusat,https://www.tokopedia.com/enterkomputer/vga-zotac-geforce-rtx-2080-super-8gb-ddr6-amp?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D18_catid%3D3951_bmexp%3D0&whid=0
1591708190,Asus ROG Geforce RTX 2080 SUPER STRIX OC GAMING 8GB GDDR6 256 BIT,16500000,1,781,50,1,Lezz Computech,Jakarta Utara,https://www.tokopedia.com/lezzcom/asus-rog-geforce-rtx-2080-super-strix-oc-gaming-8gb-gddr6-256-bit?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D19_catid%3D3951_bmexp%3D0&whid=0
