Timestamp,Listing Name,Listing Price,Sold,Seen,Review Score,Review Count,Store Name,Store Area,URL
1591708025,GIGABYTE AORUS GeForce RTX 2070 SUPER 8GB GDDR6 256-bit,11100000,3,1164,50,1,J&J online,Jakarta Pusat,https://www.tokopedia.com/jnj77/gigabyte-aorus-geforce-rtx-2070-super-8gb-gddr6-256-bit?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D9_catid%3D3951_bmexp%3D0&whid=0
1591708028,VGA PALIT - GEFORCE RTX 2070 SUPER JS LE / Super JS LE RTX2070 8GB,8626000,10,2717,50,2,Nano Komputer,Jakarta Pusat,https://www.tokopedia.com/nanokomputer/vga-palit-geforce-rtx-2070-super-js-le-super-js-le-rtx2070-8gb?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D10_catid%3D3951_bmexp%3D0&whid=0
1591708030,VGA MSI NVidia GeForce RTX 2070 SUPER Gaming X Trio 8GB OC GDDR6,10200000,4,2414,50,4,GASOL,Malang,https://www.tokopedia.com/gasol/vga-msi-nvidia-geforce-rtx-2070-super-gaming-x-trio-8gb-oc-gddr6?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D11_catid%3D3951_bmexp%3D0&whid=0
1591708032,ASUS ROG STRIX RTX 2070 SUPER GAMING ADVANCED,10800000,5,1391,50,3,Yoestore,Jakarta Pusat,https://www.tokopedia.com/yoestore/asus-rog-strix-rtx-2070-super-gaming-advanced-e635?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D12_catid%3D3951_bmexp%3D0&whid=0
1591708036,VGA GALAX Geforce RTX 2070 SUPER 8GB DDR6 WTF WORK THE FRAMES,9500000,10,6212,50,3,Enter Komputer Official,Jakarta Pusat,https://www.tokopedia.com/enterkomputer/vga-galax-geforce-rtx-2070-super-8gb-ddr6-wtf-work-the-frames?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D13_catid%3D3951_bmexp%3D0&whid=0
1591708039,VGA ASUS - DUAL RTX 2070 SUPER OC 8GB,9588000,4,728,50,4,Yoestore,Jakarta Pusat,https://www.tokopedia.com/yoestore/vga-asus-dual-rtx-2070-super-oc-8gb?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D14_catid%3D3951_bmexp%3D0&whid=0
1591708041,VGA Card Zotac GeForce RTX 2070 SUPER 8GB DDR6 AIR,8202000,13,6929,48,6,Enter Komputer Official,Jakarta Pusat,https://www.tokopedia.com/enterkomputer/vga-card-zotac-geforce-rtx-2070-super-8gb-ddr6-air?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D15_catid%3D3951_bmexp%3D0&whid=0
1591708043,Zotac GeForce RTX 2070 SUPER 8GB DDR6 AMP,8389000,9,1699,48,4,COC Komputer,Jakarta Pusat,https://www.tokopedia.com/cockomputer/zotac-geforce-rtx-2070-super-8gb-ddr6-amp?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D16_catid%3D3951_bmexp%3D0&whid=0
1591708045,GALAX Geforce RTX 2070 SUPER EX 8GB DDR6 (1-Click OC),8100000,5,2516,47,3,GALAX Official,Jakarta Pusat,https://www.tokopedia.com/galaxofficial/galax-geforce-rtx-2070-super-ex-8gb-ddr6-1-click-oc?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D17_catid%3D3951_bmexp%3D0&whid=0
1591708047,Asus GeForce RTX 2070 SUPER 8GB DDR6 - Strix Advance,10816000,0,2582,0,0,Enter Komputer Official,Jakarta Pusat,https://www.tokopedia.com/enterkomputer/asus-geforce-rtx-2070-super-8gb-ddr6-strix-advance?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D18_catid%3D3951_bmexp%3D0&whid=0
1591708050,Asus GeForce RTX 2070 SUPER 8GB DDR6 - Strix Gaming OC,11021000,8,4774,50,3,Enter Komputer Official,Jakarta Pusat,https://www.tokopedia.com/enterkomputer/asus-geforce-rtx-2070-super-8gb-ddr6-strix-gaming-oc?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D19_catid%3D3951_bmexp%3D0&whid=0
1591708052,ZOTAC RTX 2070 SUPER AMP 8GB GDDR6,8320000,9,1837,50,4,toko expert komputer,Jakarta Pusat,https://www.tokopedia.com/tokoexpert/zotac-rtx-2070-super-amp-8gb-gddr6?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D20_catid%3D3951_bmexp%3D0&whid=0
1591708054,VGA Inno3D RTX 2070 Super Twin X2 OC 8GB GDDR6,8235000,6,1199,45,2,Prisma Computer,Jakarta Barat,https://www.tokopedia.com/prismacomharco/vga-inno3d-rtx-2070-super-twin-x2-oc-8gb-gddr6?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D21_catid%3D3951_bmexp%3D0&whid=0
1591708056,VGA ASUS ROG Strix NVidia GeForce RTX 2070 SUPER OC edition 8GB GDDR6,10850000,6,3250,48,5,GASOL,Malang,https://www.tokopedia.com/gasol/vga-asus-rog-strix-nvidia-geforce-rtx-2070-super-oc-edition-8gb-gddr6?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D22_catid%3D3951_bmexp%3D0&whid=0
1591708059,VGA RTX 2070 SUPER / EVGA RTX-2070 SUPER FTW3 ULTRA 8GB GDDR6 RGB LED,11200000,2,757,50,1,chandut,Jakarta Barat,https://www.tokopedia.com/chandut/vga-rtx-2070-super-evga-rtx-2070-super-ftw3-ultra-8gb-gddr6-rgb-led?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D23_catid%3D3951_bmexp%3D0&whid=0
1591708061,AORUS GeForce RTX 2070 SUPER 8G GV-N207S,10850000,1,278,50,1,Simone Comindo CV,Medan,https://www.tokopedia.com/simonecomindocv/aorus-geforce-rtx-2070-super-8g-gv-n207s?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D24_catid%3D3951_bmexp%3D0&whid=0
1591708063,ASUS ROG STRIX RTX 2070 SUPER OC 8GB GDDR6 - OC EDITION,10900000,4,1244,50,2,toko expert komputer,Jakarta Pusat,https://www.tokopedia.com/tokoexpert/asus-rog-strix-rtx-2070-super-oc-8gb-gddr6-oc-edition?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D25_catid%3D3951_bmexp%3D0&whid=0
1591708065,VGA MSI GeForce RTX 2070 SUPER 8GB DDR6 - Gaming X Trio,10436000,4,3812,0,0,Enter Komputer Official,Jakarta Pusat,https://www.tokopedia.com/enterkomputer/vga-msi-geforce-rtx-2070-super-8gb-ddr6-gaming-x-trio?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D26_catid%3D3951_bmexp%3D0&whid=0
1591708067,VGA GIGABYTE - GEFORCE RTX 2070 SUPER GAMING OC 3X 8G / RTX2070 Super,9959000,4,1033,0,0,Nano Komputer,Jakarta Pusat,https://www.tokopedia.com/nanokomputer/vga-gigabyte-geforce-rtx-2070-super-gaming-oc-3x-8g-rtx2070-super?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D27_catid%3D3951_bmexp%3D0&whid=0
1591708070,VGA Colorful iGame GeForce RTX 2070 SUPER 8G - V,8200000,17,2453,50,11,Inside Com,Surabaya,https://www.tokopedia.com/insidecomputer/vga-colorful-igame-geforce-rtx-2070-super-8g-v?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D28_catid%3D3951_bmexp%3D0&whid=0
1591708072,VGA COLORFUL GEFORCE RTX 2070 SUPER 8G-V,8285000,5,636,50,1,Persada Computer,Bandung,https://www.tokopedia.com/persadacomputer/vga-colorful-geforce-rtx-2070-super-8g-v?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D29_catid%3D3951_bmexp%3D0&whid=0
1591708074,Palit VGA Nvidia RTX 2070 SUPER JETSTREAM LE 8G GDDR6,8626000,8,1012,50,5,Myclub,Jakarta Pusat,https://www.tokopedia.com/myclub/palit-vga-nvidia-rtx-2070-super-jetstream-le-8g-gddr6?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D30_catid%3D3951_bmexp%3D0&whid=0
1591708076,"EVGA GeForce RTX 2070 SUPER BLACK GAMING, 08G-P4-3071-KR, 8GB GDDR6",8900000,1,1660,50,1,chandut,Jakarta Barat,https://www.tokopedia.com/chandut/evga-geforce-rtx-2070-super-black-gaming-08g-p4-3071-kr-8gb-gddr6?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D31_catid%3D3951_bmexp%3D0&whid=0
1591708078,MSI GeForce RTX 2070 SUPER 8GB DDR6 - Gaming X Trio,10950000,6,834,50,4,Yoestore,Jakarta Pusat,https://www.tokopedia.com/yoestore/msi-geforce-rtx-2070-super-8gb-ddr6-gaming-x-trio?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D32_catid%3D3951_bmexp%3D0&whid=0
1591708080,Zotac GeForce RTX 2070 SUPER 8GB DDR6 AIR,8110000,5,889,50,2,distributorkomputer,Jakarta Pusat,https://www.tokopedia.com/distributorpc/zotac-geforce-rtx-2070-super-8gb-ddr6-air?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D33_catid%3D3951_bmexp%3D0&whid=0
1591708082,Palit GeForce RTX 2070 Super JS LE 8G GDDR6,9110000,5,3134,40,2,NVIDIA GEFORCE,Jakarta Utara,https://www.tokopedia.com/nvidiageforce/palit-geforce-rtx-2070-super-js-le-8g-gddr6?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D34_catid%3D3951_bmexp%3D0&whid=0
1591708085,VGA Asus GeForce RTX 2070 SUPER 8GB DDR6 - Dual EVO OC,9650000,3,2640,50,3,Enter Komputer Official,Jakarta Pusat,https://www.tokopedia.com/enterkomputer/vga-asus-geforce-rtx-2070-super-8gb-ddr6-dual-evo-oc?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D35_catid%3D3951_bmexp%3D0&whid=0
1591708087,VGA MSI GEFORCE RTX 2070 SUPER VENTUS GP OC Ventus RTX 2070 SUPER 8GB,8790000,0,228,0,0,Nano Komputer,Jakarta Pusat,https://www.tokopedia.com/nanokomputer/vga-msi-geforce-rtx-2070-super-ventus-gp-oc-ventus-rtx-2070-super-8gb?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D36_catid%3D3951_bmexp%3D0&whid=0
1591708089,VGA ASUS - DUAL-RTX2070S-O8G-EVO / DUAL RTX 2070 SUPER 8GB,9430000,4,1369,50,3,Nano Komputer,Jakarta Pusat,https://www.tokopedia.com/nanokomputer/vga-asus-dual-rtx2070s-o8g-evo-dual-rtx-2070-super-8gb?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D37_catid%3D3951_bmexp%3D0&whid=0
1591708091,MSI GeForce RTX 2070 SUPER VENTUS OC 8GB GDDR6,8869000,17,3867,50,7,J&J online,Jakarta Pusat,https://www.tokopedia.com/jnj77/msi-geforce-rtx-2070-super-ventus-oc-8gb-gddr6?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D38_catid%3D3951_bmexp%3D0&whid=0
1591708093,Gigabyte VGA GeForce RTX 2070 SUPER GAMING OC 3X GV-N207SGAMING OC-8GD,10059000,1,486,0,0,Gigabyte Component,Jakarta Pusat,https://www.tokopedia.com/gigabyteofficial/gigabyte-vga-geforce-rtx-2070-super-gaming-oc-3x-gv-n207sgaming-oc-8gd?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D39_catid%3D3951_bmexp%3D0&whid=0
1591708096,VGA CARD Gigabyte AORUS GeForce RTX 2070 Super 8G,11320000,1,1248,50,1,NVIDIA GEFORCE,Jakarta Utara,https://www.tokopedia.com/nvidiageforce/vga-card-gigabyte-aorus-geforce-rtx-2070-super-8g?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D40_catid%3D3951_bmexp%3D0&whid=0
1591708098,EVGA GeForce RTX 2070 SUPER BLACK GAMING 8GB DDR6 256 BIT,10700000,2,698,50,2,Lezz Computech,Jakarta Utara,https://www.tokopedia.com/lezzcom/evga-geforce-rtx-2070-super-black-gaming-8gb-ddr6-256-bit?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D41_catid%3D3951_bmexp%3D0&whid=0
1591708100,VGA Card INNO3D RTX 2070 SUPER TWIN X2 OC 8GB GDDR6 Garansi Resmi,7979000,2,728,50,2,YOUNG'S COMPUTER,Kab. Sleman,https://www.tokopedia.com/youngscom/vga-card-inno3d-rtx-2070-super-twin-x2-oc-8gb-gddr6-garansi-resmi?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D42_catid%3D3951_bmexp%3D0&whid=0
1591708102,VGA ZOTAC - GAMING GEFORCE RTX 2070 SUPER AIR /RTX2070 Super 8GB GDDR6,7750000,0,866,0,0,Lynxid,Bandung,https://www.tokopedia.com/lynxid/vga-zotac-gaming-geforce-rtx-2070-super-air-rtx2070-super-8gb-gddr6?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D43_catid%3D3951_bmexp%3D0&whid=0
1591708104,GALAX RTX 2070 SUPER EX 8GB DDR6 (1-Click OC),8130000,4,170,50,1,MAXCOM ONLINE,Jakarta Pusat,https://www.tokopedia.com/maxcom-computer/galax-rtx-2070-super-ex-8gb-ddr6-1-click-oc?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D44_catid%3D3951_bmexp%3D0&whid=0
1591708106,Asus ROG Geforce RTX 2070 SUPER STRIX ADVANCE GAMING 8GB GDDR6 256 BIT,10950000,3,892,40,2,Lezz Computech,Jakarta Utara,https://www.tokopedia.com/lezzcom/asus-rog-geforce-rtx-2070-super-strix-advance-gaming-8gb-gddr6-256-bit?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D45_catid%3D3951_bmexp%3D0&whid=0
1591708108,VGA RTX 2070 SUPER / EVGA RTX-2070 SUPER FTW3 ULTRA 8GB GDDR6 RGB LED,10197000,6,1357,50,6,JzL's,Jakarta Utara,https://www.tokopedia.com/jzls/vga-rtx-2070-super-evga-rtx-2070-super-ftw3-ultra-8gb-gddr6-rgb-led?trkid=f%3DCa3847L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2070+Super_bmexp%3D0_po%3D46_catid%3D3951_bmexp%3D0&whid=0
